order_id,customer_id,order_date,status,payment_method,shipping_address,billing_address,discount_amount,tax_amount,shipping_cost,total_amount,currency,created_at,updated_at,subtotal
19988053,458320,2025-07-04T00:25:52.018960,Completed,Digital Wallet,"541 Barker Glen Suite 373 Lake Kristen, MH 31014","998 Bell Radial Mitchellstad, CO 08524",40.92,1896.02,27.42,24188.67,USD,2025-07-04T00:25:52.018960,2025-07-05T00:25:52.018960,22306.15
19988059,434986,2024-04-22T07:45:02.215202,Cancelled,Debit Card,"732 Hall Ridge Apt. 903 Margaretfort, FM 93875",Unit 0195 Box 8155 DPO AA 43607,24.2,454.81,21.94,5803.29,EUR,2024-04-22T07:45:02.215202,2024-04-25T07:45:02.215202,5350.74
19988082,452850,2024-07-24T06:41:14.412576,Completed,Credit Card,"375 Jennifer Vista Apt. 172 South Jamiechester, MN 39035","7715 Robert Parks Apt. 896 Port Adamtown, KS 65617",84.83,580.25,12.7,7287.78,USD,2024-07-24T06:41:14.412576,2024-07-29T06:41:14.412576,6826.4400000000005
19988096,445303,2024-10-09T15:54:18.981444,Completed,Credit Card,"517 James Causeway Suite 837 South Mary, MI 17949","PSC 9864, Box 2856 APO AA 07995",0.0,464.98,32.2,5967.5,USD,2024-10-09T15:54:18.981444,2024-10-11T15:54:18.981444,5470.32
19988119,404449,2024-10-11T22:40:33.406127,Completed,Debit Card,"088 Larry Brook New Diane, NJ 23940","6811 Trujillo Green Apt. 687 Mannton, AZ 71572",0.0,1661.42,7.43,21214.91,GBP,2024-10-11T22:40:33.406127,2024-10-15T22:40:33.406127,19546.06
19988129,485996,2025-07-03T12:06:49.761974,Completed,Bank Transfer,Unit 0765 Box 1154 DPO AE 69200,"455 Christopher View Ryanbury, CT 79754",84.05,265.45,5.06,3309.43,USD,2025-07-03T12:06:49.761974,2025-07-06T12:06:49.761974,3122.9700000000003
19988135,443182,2025-02-25T05:06:08.278546,Shipped,Cash on Delivery,"7181 Charlotte Road Suite 294 West Christineton, OR 19474","5884 Anthony Crest New Ruth, CT 47087",0.0,527.8,2.9,6740.06,USD,2025-02-25T05:06:08.278546,2025-02-27T05:06:08.278546,6209.360000000001
19988137,421275,2025-06-21T19:48:18.565829,Completed,Debit Card,"504 Melinda Rapids Apt. 819 East Tiffany, ND 90581","2809 Elizabeth Road Suite 780 Lake Reginaport, KY 31858",13.38,109.67,45.84,1432.37,CAD,2025-06-21T19:48:18.565829,2025-06-22T19:48:18.565829,1290.2400000000002
19988140,491035,2024-04-04T08:03:15.734142,Completed,Debit Card,"2887 Dawson Drives Apt. 648 Thomasborough, OK 92032","8181 Shepard Heights Lake Kristenberg, IL 25334",17.15,272.39,35.75,3495.56,USD,2024-04-04T08:03:15.734142,2024-04-07T08:03:15.734142,3204.57
19988145,495149,2024-08-16T04:09:52.419310,Shipped,Digital Wallet,Unit 8166 Box 7109 DPO AP 08996,"36882 Harris Gateway New Richard, HI 79840",0.0,1193.86,25.56,15264.89,GBP,2024-08-16T04:09:52.419310,2024-08-17T04:09:52.419310,14045.47
19988150,449171,2025-02-28T05:11:36.573574,Completed,Credit Card,"4639 Vasquez Meadow Port Michaelburgh, PR 92556","724 William Pike Port Brendan, UT 81601",0.0,2458.53,10.7,31393.14,USD,2025-02-28T05:11:36.573574,2025-03-02T05:11:36.573574,28923.91
19988154,434789,2025-04-23T04:34:10.806884,Completed,PayPal,"69613 Ayala Haven Apt. 748 Robertland, SD 26515","02148 Harris Isle West Sarahborough, FL 89340",0.0,1534.64,29.87,19585.77,USD,2025-04-23T04:34:10.806884,2025-04-27T04:34:10.806884,18054.63
19988167,444196,2025-05-03T01:53:25.209899,Completed,Digital Wallet,USNS Wagner FPO AP 72292,"075 Tyler Plaza Terriland, OR 55685",22.16,847.4,4.1,10601.67,USD,2025-05-03T01:53:25.209899,2025-05-05T01:53:25.209899,9969.36
19988168,429094,2025-07-16T17:24:36.025854,Completed,Cash on Delivery,"26708 Kaitlyn Orchard Apt. 908 New Mallory, OH 87379","35910 Richard Isle Martinport, OR 07754",0.0,479.19,6.4,6120.67,GBP,2025-07-16T17:24:36.025854,2025-07-23T17:24:36.025854,5637.549999999999
19988186,463712,2025-07-14T06:32:06.783505,Completed,PayPal,"8287 Dominguez Spurs Port Alicia, WV 40474","24423 Matthew Ramp East Pennyberg, SC 04571",0.0,864.86,34.48,10595.5,EUR,2025-07-14T06:32:06.783505,2025-07-19T06:32:06.783505,10174.8
19988204,428811,2024-07-13T21:20:56.871521,Completed,Cash on Delivery,"841 Drew Viaduct Apt. 528 Lake Robert, MP 87413","143 William Way New Emily, UT 39938",0.0,987.83,43.9,12382.55,USD,2024-07-13T21:20:56.871521,2024-07-15T21:20:56.871521,11621.54
19988225,421566,2025-02-03T19:38:28.823510,Completed,Digital Wallet,"175 Lynch Ville West Kara, TX 03597","60082 Elizabeth Loaf Tommyview, VT 36255",49.92,880.88,49.5,11219.38,USD,2025-02-03T19:38:28.823510,2025-02-03T19:38:28.823510,10363.29
19988226,441284,2023-07-31T16:17:53.097545,Shipped,Digital Wallet,"586 Owen Mall Leemouth, NY 96671","8852 Martha Fords Mollyfurt, PA 20136",0.0,539.51,32.61,6919.28,GBP,2023-07-31T16:17:53.097545,2023-08-06T16:17:53.097545,6347.16
19988260,423133,2025-06-10T16:06:46.521889,Processing,PayPal,"85160 Phillip Harbor Apt. 285 New Matthew, IA 24268","671 Brown Well Bethton, PA 86413",0.0,2218.26,42.05,27816.5,CAD,2025-06-10T16:06:46.521889,2025-06-14T16:06:46.521889,26097.12
19988261,402604,2024-05-25T10:29:34.872397,Completed,Bank Transfer,"85355 Jessica Mountain Suite 994 Port Austinberg, IL 86029","577 Rodriguez Islands Suite 029 Robertsstad, AS 08830",0.0,721.45,45.16,9156.95,USD,2024-05-25T10:29:34.872397,2024-05-30T10:29:34.872397,8487.619999999999
19988281,412154,2024-04-21T00:06:27.815817,Completed,PayPal,USS Payne FPO AA 06488,"14390 Sheri Shoal East Pamelaview, MS 65758",54.0,747.69,0.39,9490.43,GBP,2024-04-21T00:06:27.815817,2024-04-23T00:06:27.815817,8796.35
19988288,422469,2025-02-19T06:21:43.954517,Completed,Cash on Delivery,"4754 Allison Coves New Jeremyberg, MI 41711","574 White Junctions East Anthonyton, RI 89814",0.0,927.01,21.01,11020.01,CAD,2025-02-19T06:21:43.954517,2025-02-23T06:21:43.954517,10906.0
19988317,498316,2025-04-06T19:52:32.638095,Returned,Credit Card,"52731 Waters Shoals Mooreton, WY 36816","0455 Brown Avenue Lake Christinaton, PR 35141",0.0,946.79,41.23,11297.68,USD,2025-04-06T19:52:32.638095,2025-04-07T19:52:32.638095,11138.71
19988319,485099,2025-06-19T21:38:32.629977,Processing,Debit Card,"92456 Brown Trafficway West Shannonton, NC 33248","3147 Mcclain Gardens Apt. 775 Lake Tyler, CA 43220",0.0,1871.28,39.96,23607.75,GBP,2025-06-19T21:38:32.629977,2025-06-22T21:38:32.629977,22015.11
19988321,448116,2025-03-04T05:02:05.152287,Processing,Credit Card,Unit 0012 Box 1249 DPO AP 88874,"56730 Christy Road Suite 490 Port Kimberlyside, TX 84659",0.0,456.84,9.67,5841.15,USD,2025-03-04T05:02:05.152287,2025-03-06T05:02:05.152287,5374.639999999999
19988343,402052,2025-05-01T12:52:46.034310,Shipped,Bank Transfer,"810 Joseph Mews East Michaelberg, MI 43530","549 Susan Light Mercershire, TN 73799",0.0,4492.1,6.44,57130.35,USD,2025-05-01T12:52:46.034310,2025-05-08T12:52:46.034310,52848.23
19988345,464158,2025-02-08T19:23:18.978584,Completed,PayPal,"813 Diana Meadow Suite 491 North Loganville, MT 55638","52794 Armstrong Oval Apt. 390 Port Ericview, VT 17539",0.0,1292.63,16.39,16516.45,EUR,2025-02-08T19:23:18.978584,2025-02-10T19:23:18.978584,15207.43
19988351,415940,2024-02-10T10:25:38.849303,Completed,Digital Wallet,"9108 Victoria Well Port Ashley, PA 81839","582 Joshua Ways Apt. 281 Aprilstad, ND 44432",0.0,889.63,42.72,11398.63,GBP,2024-02-10T10:25:38.849303,2024-02-16T10:25:38.849303,10466.28
19988352,452596,2024-05-03T03:27:55.518805,Shipped,Credit Card,"2276 Bolton Fields Suite 560 Brandonton, VI 78206","9160 May Bridge Suite 153 Christopherstad, MD 22388",0.0,1190.38,38.91,14905.41,EUR,2024-05-03T03:27:55.518805,2024-05-05T03:27:55.518805,14004.44
19988357,496460,2024-04-21T15:24:14.948281,Shipped,PayPal,"14934 Coffey Landing Suite 219 Port Nicholas, PA 96503","PSC 5606, Box 2599 APO AE 07412",44.0,2099.79,39.57,26308.97,EUR,2024-04-21T15:24:14.948281,2024-04-22T15:24:14.948281,24703.43
19988359,459322,2025-01-05T19:15:31.288082,Completed,PayPal,"PSC 8245, Box 2052 APO AA 31751","787 Erik Vista Glennchester, RI 45298",0.0,737.23,30.69,9259.64,EUR,2025-01-05T19:15:31.288082,2025-01-12T19:15:31.288082,8673.26
19988365,409474,2025-07-14T17:20:12.636456,Completed,Credit Card,"71538 Jones Branch Suite 897 North Doris, WV 70491","22487 Jennifer Common Suite 844 Victorville, MS 36587",0.0,61.06,14.43,793.89,USD,2025-07-14T17:20:12.636456,2025-07-19T17:20:12.636456,718.4000000000001
19988377,490015,2024-12-25T04:36:18.245400,Completed,Debit Card,"90545 Holt Isle Suite 609 South Johnmouth, TN 43516","708 Quinn Oval Suite 607 East Anthonyside, SC 80284",0.0,583.57,7.92,7021.93,USD,2024-12-25T04:36:18.245400,2024-12-27T04:36:18.245400,6865.509999999999
19988391,461091,2025-04-22T21:20:01.420559,Completed,Cash on Delivery,"2861 Amy Forest Suite 881 Michaelhaven, CT 20667","693 Jonathan Mission New Steven, SC 57549",0.0,1675.75,1.62,20447.8,EUR,2025-04-22T21:20:01.420559,2025-04-27T21:20:01.420559,19714.67
19988395,413762,2025-02-14T08:35:36.273573,Completed,Cash on Delivery,"59778 Robert Crossroad Suite 365 Jasonmouth, LA 34243","3213 Wright Ranch Suite 371 Martinezton, MO 24419",7.56,275.54,13.81,3523.39,USD,2025-02-14T08:35:36.273573,2025-02-16T08:35:36.273573,3241.6
19988404,468889,2025-07-02T12:36:18.368964,Shipped,Credit Card,"90115 Christopher Tunnel South Johnhaven, VA 17846","2597 Parsons Skyway Douglasland, WI 68100",0.0,891.41,9.58,11388.11,EUR,2025-07-02T12:36:18.368964,2025-07-02T12:36:18.368964,10487.12
19988418,411257,2024-01-15T23:09:44.784400,Completed,Bank Transfer,"419 Karen Stream Apt. 137 Timothyview, MP 26493","783 Jeffrey Fork Lynchburgh, MA 11218",0.0,1698.5,32.28,20418.9,USD,2024-01-15T23:09:44.784400,2024-01-21T23:09:44.784400,19982.33
19988435,497238,2023-09-12T04:43:29.196500,Processing,Debit Card,"426 Phillips Vista Apt. 724 North Christineshire, MD 71894","754 Tucker Run Amyburgh, TX 65031",96.43,473.64,47.5,5989.6,EUR,2023-09-12T04:43:29.196500,2023-09-12T04:43:29.196500,5572.26
19988440,468818,2025-03-29T06:57:56.188676,Completed,Cash on Delivery,"71665 Donald Run Lake Dennisbury, DC 60285","67049 Hurley Village Apt. 590 West Melissa, KY 45340",56.52,2696.37,48.73,33165.59,USD,2025-03-29T06:57:56.188676,2025-03-29T06:57:56.188676,31722.01
19988447,479402,2024-07-13T20:46:48.912257,Completed,PayPal,"373 Mann Islands Brownside, FM 82838","PSC 5519, Box 7896 APO AP 34776",75.26,1363.64,46.64,17105.41,EUR,2024-07-13T20:46:48.912257,2024-07-15T20:46:48.912257,16042.8
19988452,410843,2025-07-17T00:11:12.732889,Completed,PayPal,"627 Garcia Creek Jessicaport, NY 67453","47694 Daniel Mall Lake Heidiport, MD 58427",0.0,1726.1,8.31,22041.43,USD,2025-07-17T00:11:12.732889,2025-07-23T00:11:12.732889,20307.02
19988455,495950,2025-02-06T18:51:47.998518,Completed,Credit Card,"051 Brooks Wells Pattonside, VA 01734","376 Patel Junction Harristown, CA 96705",0.0,2538.26,20.11,32420.26,USD,2025-02-06T18:51:47.998518,2025-02-06T18:51:47.998518,29861.89
19988482,497448,2024-11-12T22:33:50.918860,Completed,Cash on Delivery,"2418 Felicia Expressway Suite 488 Samanthastad, MT 43005","3751 Dana Station Laurahaven, WI 82438",88.73,345.62,1.39,4252.61,USD,2024-11-12T22:33:50.918860,2024-11-18T22:33:50.918860,4066.12
19988488,453495,2025-01-07T06:09:25.319592,Completed,PayPal,"384 Hughes Courts Wellsshire, MH 52613","44240 Karen Dale Apt. 689 Parrishside, VT 66143",52.46,153.35,18.55,1923.58,USD,2025-01-07T06:09:25.319592,2025-01-14T06:09:25.319592,1804.1400000000003
19988495,486310,2025-06-11T17:10:28.640862,Completed,Cash on Delivery,"89255 Michael Flats Stephenshaven, WI 37633","53640 Jennifer Club Suite 259 West Nancyburgh, LA 49809",0.0,291.49,14.25,3734.98,GBP,2025-06-11T17:10:28.640862,2025-06-11T17:10:28.640862,3429.24
19988499,489136,2023-12-03T23:48:27.428761,Processing,PayPal,"12237 Monica Crest Apt. 525 Arnoldland, RI 65863","2309 Angela Village Port Sara, NE 18395",52.1,2097.72,6.77,25218.58,USD,2023-12-03T23:48:27.428761,2023-12-03T23:48:27.428761,24679.110000000004
19988501,458919,2025-07-15T20:14:59.803124,Completed,Digital Wallet,"595 Katrina Viaduct Suite 921 North Judith, UT 18273","528 Marc Island Apt. 571 Williamshire, IA 35018",9.79,518.15,24.76,6218.88,EUR,2025-07-15T20:14:59.803124,2025-07-21T20:14:59.803124,6095.860000000001
19988508,490265,2025-05-11T20:18:30.515134,Completed,Debit Card,"6414 Colton Mountains Apt. 995 West Juliemouth, MH 11488","51784 Williams Road Suite 811 Natalieberg, NV 58292",0.0,623.36,27.89,7729.81,USD,2025-05-11T20:18:30.515134,2025-05-14T20:18:30.515134,7333.67
19988512,408371,2025-05-25T15:55:35.416636,Shipped,PayPal,"9493 Nicole Locks West Linda, AL 09981","5465 Jacqueline Mountains West Tara, NM 18737",91.86,3179.53,36.01,38899.97,USD,2025-05-25T15:55:35.416636,2025-05-30T15:55:35.416636,37406.25
19988527,451533,2025-07-17T07:59:15.864099,Completed,Credit Card,"19195 Johnson Crossroad Shawnfurt, MN 14141","7729 Andrew Unions Suite 103 Lake Ruthtown, NV 97675",27.62,2494.13,27.59,31829.02,USD,2025-07-17T07:59:15.864099,2025-07-20T07:59:15.864099,29342.72
19988554,401176,2025-01-08T21:52:18.256187,Completed,Debit Card,USNS Lewis FPO AE 14187,"881 Moore Canyon Suite 947 Douglasshire, PA 23891",0.0,173.19,12.97,2223.68,GBP,2025-01-08T21:52:18.256187,2025-01-11T21:52:18.256187,2037.52
19988556,445012,2025-03-16T00:06:25.469126,Completed,PayPal,"6348 Jennifer Village Suttonbury, MT 54227","142 Ryan Bypass Suite 776 North Tara, CT 42723",0.0,1486.9,38.4,19018.22,USD,2025-03-16T00:06:25.469126,2025-03-17T00:06:25.469126,17492.92
19988616,481357,2024-10-20T11:04:40.837294,Completed,Cash on Delivery,"29727 Smith Trail Bruceport, DE 52140","4014 Johnson Islands Apt. 203 East Jasmine, MP 84704",0.0,340.78,18.69,4368.61,USD,2024-10-20T11:04:40.837294,2024-10-22T11:04:40.837294,4009.14
19988617,487868,2025-03-19T08:18:34.011739,Completed,Debit Card,"1176 Miller Station North Sarahhaven, NV 52196","189 Frederick Glen Apt. 322 Olsonmouth, HI 32925",0.0,347.74,12.44,4451.28,EUR,2025-03-19T08:18:34.011739,2025-03-23T08:18:34.011739,4091.1
19988628,413476,2025-02-11T20:10:03.215093,Completed,Cash on Delivery,"6178 Holly Parkway Edwardport, OK 21983",USNS Rodriguez FPO AP 06250,69.85,435.61,24.37,5349.24,EUR,2025-02-11T20:10:03.215093,2025-02-15T20:10:03.215093,5124.78
19988650,442172,2025-02-21T22:07:07.286566,Shipped,Credit Card,"3118 Shelly Plaza Apt. 262 South Rachelhaven, NV 39941","25098 Jackson Parkway Suite 535 Lake Gregoryhaven, AR 28332",41.86,2063.39,28.31,26312.17,USD,2025-02-21T22:07:07.286566,2025-02-24T22:07:07.286566,24275.23
19988654,453392,2025-05-16T10:28:19.325079,Shipped,Cash on Delivery,"66103 Christine Valley Orrfurt, AL 47171","84283 Mercado Courts North Robertfort, IL 60473",0.0,997.0,34.17,12611.98,USD,2025-05-16T10:28:19.325079,2025-05-18T10:28:19.325079,11729.44
19988655,450109,2025-05-13T18:14:10.614568,Completed,Cash on Delivery,"PSC 4943, Box 3346 APO AA 02607","31712 David Camp Apt. 681 Port Ralph, NH 82946",0.0,2492.79,3.96,31823.73,USD,2025-05-13T18:14:10.614568,2025-05-15T18:14:10.614568,29326.980000000003
19988680,464467,2025-02-26T14:26:38.572715,Completed,Digital Wallet,"09648 Eric Creek East Erinland, MT 99437","4916 Austin Mount Suite 213 East Michaelland, CA 77048",0.0,1264.3,47.67,16143.17,USD,2025-02-26T14:26:38.572715,2025-03-01T14:26:38.572715,14874.09
19988684,451968,2023-06-25T05:32:13.192502,Returned,Debit Card,"001 Johnson Ridge Suite 769 Baileyborough, MD 87587","7683 Day Junctions Suite 012 New Michealport, MN 17628",0.0,2294.38,1.76,28037.13,EUR,2023-06-25T05:32:13.192502,2023-07-02T05:32:13.192502,26992.74
19988685,474371,2025-02-20T06:37:31.705409,Refunded,Cash on Delivery,"954 Booker Hollow Suite 992 Marystad, WA 13870","PSC 5998, Box 7488 APO AA 65202",0.0,4355.61,22.25,55120.72,EUR,2025-02-20T06:37:31.705409,2025-02-22T06:37:31.705409,51242.51
19988688,455146,2024-03-30T07:15:56.975706,Completed,Bank Transfer,"38585 Pace Ville Suite 629 Phelpsview, UT 54124","528 Benjamin Squares Apt. 137 East Maria, MO 51980",0.0,2222.95,33.95,27809.83,EUR,2024-03-30T07:15:56.975706,2024-04-01T07:15:56.975706,26152.36
19988690,465534,2025-03-01T03:27:11.072923,Processing,Credit Card,"98459 Christopher Garden Lake Christine, IA 71286","261 Thomas Mountain East April, IN 62821",0.0,56.09,22.62,702.56,USD,2025-03-01T03:27:11.072923,2025-03-08T03:27:11.072923,659.94
19988695,455471,2025-01-06T12:57:03.824829,Completed,Digital Wallet,"07258 Stewart Vista South Robert, OK 64106","9185 Rodriguez Rapid Apt. 508 Port Michaelfurt, LA 64377",89.36,1955.91,46.22,24923.51,EUR,2025-01-06T12:57:03.824829,2025-01-10T12:57:03.824829,23010.74
19988703,491474,2025-04-21T07:19:49.432777,Cancelled,Cash on Delivery,"515 John Dam Suite 004 Wolfeborough, VI 90460","06432 Mary Isle Michaelstad, AS 31536",81.46,3244.97,2.59,41251.84,USD,2025-04-21T07:19:49.432777,2025-04-23T07:19:49.432777,38176.15
19988704,409009,2024-05-17T11:02:25.152247,Completed,Bank Transfer,"784 Anna Estates Carrieport, PA 30600","097 Rodriguez Streets Apt. 889 Dianefurt, PW 83136",0.0,540.71,23.39,6261.35,USD,2024-05-17T11:02:25.152247,2024-05-21T11:02:25.152247,6361.27
19988726,467353,2024-09-12T10:12:11.427446,Completed,Digital Wallet,"880 Robinson Unions Suite 596 East Craigstad, NC 62456",Unit 2787 Box 2262 DPO AP 40137,0.0,966.84,30.38,12364.24,USD,2024-09-12T10:12:11.427446,2024-09-15T10:12:11.427446,11374.63
19988741,430616,2023-11-16T20:16:38.705121,Completed,Credit Card,"385 Douglas River North Dustin, MP 03645","2720 Richard Manor Apt. 708 Phillipsland, FM 83619",0.0,1040.22,1.57,12983.27,USD,2023-11-16T20:16:38.705121,2023-11-21T20:16:38.705121,12237.93
19988742,431708,2025-03-04T18:46:55.464083,Completed,PayPal,"34847 Morgan Village South Ashleyport, MI 73193",Unit 8371 Box 9007 DPO AA 15454,3.06,1414.27,38.74,18042.39,USD,2025-03-04T18:46:55.464083,2025-03-07T18:46:55.464083,16638.49
19988770,401828,2023-02-01T12:59:12.946601,Completed,Credit Card,"655 Oconnell Garden Suite 699 North Kevin, AZ 01982","7883 Patrick Roads Suite 038 Davisberg, FM 92845",0.0,306.57,17.43,3756.95,USD,2023-02-01T12:59:12.946601,2023-02-03T12:59:12.946601,3606.68
19988796,467880,2024-06-23T04:11:56.337548,Completed,Credit Card,"21380 Williams Streets North Dylan, CT 97464","51476 Kathryn Forks Scottburgh, MT 92547",0.0,2796.87,25.99,35727.19,USD,2024-06-23T04:11:56.337548,2024-06-30T04:11:56.337548,32904.33
19988805,432293,2025-07-15T03:36:33.536485,Completed,Bank Transfer,"02957 Moore Coves Apt. 125 Port Kennethfort, MS 07418","46094 Warner Center Jacobside, UT 17802",0.0,1762.09,8.25,22444.43,EUR,2025-07-15T03:36:33.536485,2025-07-15T03:36:33.536485,20730.48
19988807,453823,2025-01-05T21:07:36.566208,Completed,Digital Wallet,"367 Huynh Overpass Knoxborough, ID 62041","8499 Megan Corner East Christopherchester, VA 84948",97.4,1464.66,26.31,17648.91,USD,2025-01-05T21:07:36.566208,2025-01-12T21:07:36.566208,17231.29
19988810,424281,2024-01-25T16:14:32.800986,Completed,Credit Card,"578 Vasquez Walks Apt. 515 West Krystal, FM 27829","8801 Wallace View Suite 926 Lake Jaime, HI 08950",15.49,2056.73,22.0,25546.18,CAD,2024-01-25T16:14:32.800986,2024-01-28T16:14:32.800986,24196.800000000003
19988821,484795,2024-07-08T09:09:36.940229,Shipped,PayPal,"432 Brittney Loop South Chadfort, CO 58517","20673 Gibbs Expressway Port Matthew, OK 28703",0.0,59.12,17.34,681.4,USD,2024-07-08T09:09:36.940229,2024-07-08T09:09:36.940229,695.49
19988838,488396,2025-05-12T01:03:09.832305,Shipped,Credit Card,"69181 Wendy Glens East Patricia, MA 58733","6846 Matthew Dale Martinhaven, FM 16262",0.0,625.47,49.52,7963.09,USD,2025-05-12T01:03:09.832305,2025-05-17T01:03:09.832305,7358.509999999999
19988868,475114,2025-06-30T14:21:32.864846,Shipped,Cash on Delivery,"8226 Jennifer Isle Suite 483 Deleonmouth, OK 94043","491 Smith Square Kellymouth, KS 44491",78.96,711.94,17.27,8936.24,USD,2025-06-30T14:21:32.864846,2025-07-04T14:21:32.864846,8375.73
19988872,424972,2024-01-23T11:45:28.994262,Shipped,PayPal,"3422 Webster Harbor Suite 426 West Angelastad, PR 03444","254 Raymond Lodge Elizabethberg, OR 83867",40.72,628.18,17.62,7995.46,USD,2024-01-23T11:45:28.994262,2024-01-24T11:45:28.994262,7390.379999999999
19988876,417101,2025-02-23T20:01:45.975536,Shipped,Digital Wallet,"6541 Washington Mall Shaneport, GU 32068","36293 Alexandra Rue Thomasport, WY 52534",0.0,536.21,38.12,6882.69,CAD,2025-02-23T20:01:45.975536,2025-02-24T20:01:45.975536,6308.360000000001
19988878,455297,2025-05-14T18:11:23.440483,Completed,Debit Card,"079 Mark Meadows Suite 723 East Lisa, AL 63888","655 Smith Street West Trevorview, PW 19306",0.0,1437.84,22.37,18376.01,USD,2025-05-14T18:11:23.440483,2025-05-14T18:11:23.440483,16915.800000000003
19988883,446135,2024-11-23T09:22:11.958622,Completed,Cash on Delivery,"5808 Theodore Forest Apt. 566 Lake Vanessaview, NC 43942","PSC 9958, Box 9335 APO AE 48567",40.01,707.25,14.1,8744.5,USD,2024-11-23T09:22:11.958622,2024-11-28T09:22:11.958622,8320.59
19988888,428476,2025-07-07T21:47:55.193366,Completed,Bank Transfer,"905 James Harbors South Nicole, WI 04895","07180 Andrew Tunnel Suite 610 Cherylhaven, AR 27612",0.0,702.53,4.64,8525.23,USD,2025-07-07T21:47:55.193366,2025-07-13T21:47:55.193366,8265.06
19988901,425949,2025-06-20T07:50:08.443419,Completed,Bank Transfer,"9609 Moore Summit Apt. 797 West Adam, AZ 30189","99828 Thomas Orchard Apt. 782 New Thomaschester, WY 41875",0.0,2089.46,29.51,26661.53,USD,2025-06-20T07:50:08.443419,2025-06-25T07:50:08.443419,24581.85
19988911,413631,2024-12-14T01:21:17.114919,Completed,Digital Wallet,"9061 Shannon Junctions Suite 515 Laurenmouth, CA 49428","3123 Patrick Knoll Velazquezfort, MT 54527",69.75,2151.79,20.39,27417.56,EUR,2024-12-14T01:21:17.114919,2024-12-14T01:21:17.114919,25315.13
19988915,491817,2024-03-21T18:19:23.566697,Completed,Bank Transfer,"829 Donna Brooks New Connormouth, ID 72039","106 Rodriguez Manor Shannonhaven, CO 35148",0.0,633.07,1.96,8082.93,USD,2024-03-21T18:19:23.566697,2024-03-25T18:19:23.566697,7447.900000000001
19988921,495452,2025-07-12T02:55:54.855407,Shipped,Debit Card,"8172 Ronnie Harbor Lake Austinbury, WY 14729","1190 Graham Bypass Apt. 528 Lake Stephanie, ID 83680",0.0,1110.56,9.25,13681.43,EUR,2025-07-12T02:55:54.855407,2025-07-16T02:55:54.855407,13065.38
19988946,462702,2025-03-12T01:23:41.899003,Processing,Credit Card,"018 Nguyen Trace Apt. 760 Graymouth, FL 11983","470 Thomas Loop South Teresa, MT 89746",0.0,692.57,25.69,8863.12,USD,2025-03-12T01:23:41.899003,2025-03-14T01:23:41.899003,8147.87
19988965,492295,2023-11-11T13:32:16.673292,Completed,Debit Card,"9087 Coleman Walks Suite 343 Port Abigail, ND 12617","869 Martin Curve Suite 178 New Shelbyfurt, MP 48887",0.0,2908.78,32.46,36613.44,EUR,2023-11-11T13:32:16.673292,2023-11-15T13:32:16.673292,34220.97
19988982,481426,2025-04-03T17:00:18.225589,Completed,Cash on Delivery,"57482 Tonya Burg Kristinview, UT 77448","917 Nancy Stravenue Apt. 473 Mcculloughbury, NY 81248",0.0,2455.31,11.24,30532.6,GBP,2025-04-03T17:00:18.225589,2025-04-09T17:00:18.225589,28886.039999999997
19988984,447049,2024-01-23T09:08:48.769187,Processing,Digital Wallet,"720 Rachel Locks Port Tiffany, LA 09488","745 William Wells Ibarraville, ID 17478",0.0,2353.72,39.19,28920.4,USD,2024-01-23T09:08:48.769187,2024-01-27T09:08:48.769187,27690.789999999997
19989026,432074,2024-01-04T15:18:04.492846,Processing,Bank Transfer,"71124 Savage Row Apt. 798 East Jason, NE 18950","518 Jeremy Dam Suite 683 Sheilamouth, NC 15029",0.0,668.35,22.53,8094.85,USD,2024-01-04T15:18:04.492846,2024-01-08T15:18:04.492846,7862.959999999999
19989030,438571,2025-06-04T17:24:23.495276,Completed,Cash on Delivery,"5412 Kaitlyn Plaza Apt. 812 Johnside, MI 23751","0782 Rebecca Stream Apt. 616 Fitzgeraldview, MP 61824",0.0,627.81,20.0,7767.75,USD,2025-06-04T17:24:23.495276,2025-06-11T17:24:23.495276,7386.009999999999
19989032,490710,2024-11-23T13:16:07.890404,Completed,Debit Card,"121 Stephen Station South Michael, VI 33298","1983 Barnes Spurs Ronaldfurt, NC 05907",0.0,471.33,36.21,5943.0,USD,2024-11-23T13:16:07.890404,2024-11-27T13:16:07.890404,5545.06
19989045,463694,2025-04-02T21:11:02.564672,Processing,Debit Card,"05402 Kim Ferry Abigailshire, SD 33474","612 Kyle Knoll Suite 493 Davidville, NE 39621",0.0,1536.95,2.5,19584.64,EUR,2025-04-02T21:11:02.564672,2025-04-04T21:11:02.564672,18081.78
19989047,430264,2025-03-21T06:09:59.930759,Completed,Debit Card,"73867 Sharp Parkway Apt. 138 Juliefort, RI 78724","960 Boyle Glen Suite 354 East Sheilaview, PR 96890",0.0,771.29,43.4,9232.16,USD,2025-03-21T06:09:59.930759,2025-03-25T06:09:59.930759,9073.95
19989052,465137,2025-05-29T18:13:18.518923,Returned,Debit Card,"2666 Sims Camp Suite 704 West Michaelside, OH 86279","492 Joshua Pines New Adam, OR 11219",94.61,1611.97,23.38,18745.34,USD,2025-05-29T18:13:18.518923,2025-06-01T18:13:18.518923,18964.3
